guest_id,loyalty_member_flag,visit_frequency_30d,days_since_last_visit,promo_exposure_flag,promo_redeemed_flag,mobile_order_usage_rate,rewards_redemption_count,churn_risk_proxy,data_source
GST-010889,0,0,15,1,0,0.613,0,0.105,synthetic
GST-010890,1,2,21,1,1,0.482,1,0.085,synthetic
GST-010891,1,4,40,0,0,0.25,0,0.177,synthetic
GST-010892,1,1,43,0,1,0.481,2,0.15,synthetic
GST-010893,1,0,2,1,1,0.435,2,0.0,synthetic
GST-010894,0,1,27,1,0,0.934,2,0.19,synthetic
GST-010895,0,1,25,1,0,0.501,0,0.722,synthetic
GST-010896,1,3,10,1,1,0.711,0,0.012,synthetic
GST-010897,1,6,20,0,0,0.491,2,0.375,synthetic
GST-010898,0,3,17,0,0,0.739,0,0.126,synthetic
GST-010899,0,3,19,1,0,0.332,0,0.54,synthetic
GST-010900,1,2,15,1,0,1.0,2,0.165,synthetic
GST-010901,0,0,35,0,0,0.338,1,0.428,synthetic
GST-010902,0,1,24,0,0,0.567,0,0.272,synthetic
GST-010903,0,1,28,1,0,0.452,1,0.098,synthetic
GST-010904,1,2,39,1,0,0.509,5,0.103,synthetic
GST-010905,0,0,44,1,0,0.291,0,0.223,synthetic
GST-010906,0,0,28,1,0,0.564,0,0.416,synthetic
GST-010907,0,1,40,1,0,0.419,0,0.22,synthetic
GST-010908,0,0,38,0,0,0.409,0,0.246,synthetic
GST-010909,0,1,14,0,0,0.204,0,0.255,synthetic
GST-010910,0,2,44,1,0,0.233,1,0.386,synthetic
GST-010911,0,0,16,0,0,0.247,0,0.169,synthetic
GST-010912,0,2,41,1,0,0.215,0,0.098,synthetic
GST-010913,0,0,8,1,0,0.463,0,0.631,synthetic
GST-010914,1,1,12,1,0,0.354,1,0.246,synthetic
GST-010915,1,2,21,1,0,0.231,1,0.19,synthetic
GST-010916,0,2,28,1,0,0.398,0,0.001,synthetic
GST-010917,0,1,33,1,0,0.324,0,0.191,synthetic
GST-010918,1,4,5,1,1,0.641,2,0.196,synthetic
GST-010919,1,4,19,1,0,0.405,0,0.0,synthetic
GST-010920,0,1,34,0,0,0.248,0,0.124,synthetic
GST-010921,0,1,3,1,1,0.382,0,0.307,synthetic
GST-010922,1,5,11,1,1,0.594,3,0.426,synthetic
GST-010923,0,2,3,1,0,0.498,0,0.379,synthetic
GST-010924,0,1,33,0,0,0.178,0,0.11,synthetic
GST-010925,0,1,17,1,0,0.511,0,0.095,synthetic
GST-010926,0,0,14,0,0,0.334,0,0.164,synthetic
GST-010927,1,3,33,1,1,0.701,3,0.0,synthetic
GST-010928,1,4,28,0,0,1.0,3,0.179,synthetic
GST-010929,1,5,5,0,1,0.39,2,0.203,synthetic
GST-010930,0,2,32,0,0,0.169,1,0.003,synthetic
GST-010931,1,7,8,1,0,0.327,2,0.228,synthetic
GST-010932,1,1,7,0,1,0.332,1,0.125,synthetic
GST-010933,1,4,22,0,0,0.307,1,0.034,synthetic
GST-010934,0,1,4,1,0,0.765,1,0.123,synthetic
GST-010935,1,6,10,1,0,0.439,2,0.0,synthetic
GST-010936,1,2,37,1,0,0.151,3,0.043,synthetic
GST-010937,0,2,2,1,0,1.0,0,0.285,synthetic
GST-010938,1,2,26,0,0,0.84,3,0.302,synthetic
GST-010939,0,0,20,1,0,0.115,0,0.542,synthetic
GST-010940,0,0,31,1,0,1.0,0,0.304,synthetic
GST-010941,1,6,6,0,0,0.846,2,0.135,synthetic
GST-010942,0,2,7,0,0,0.63,0,0.201,synthetic
GST-010943,0,3,13,1,0,0.757,0,0.028,synthetic
GST-010944,0,0,18,0,0,0.343,0,0.709,synthetic
GST-010945,1,5,19,1,0,0.449,4,0.163,synthetic
GST-010946,0,2,6,1,1,0.451,0,0.508,synthetic
GST-010947,1,6,4,0,0,0.451,2,0.117,synthetic
GST-010948,1,0,40,0,1,0.434,2,0.022,synthetic
GST-010949,0,0,23,1,0,0.407,0,0.637,synthetic
GST-010950,0,1,19,1,0,0.473,0,0.285,synthetic
GST-010951,0,3,21,1,0,0.76,0,0.072,synthetic
GST-010952,0,0,11,1,0,0.147,1,0.213,synthetic
GST-010953,0,2,24,0,1,0.315,0,0.257,synthetic
GST-010954,0,2,44,1,0,0.265,0,0.231,synthetic
GST-010955,0,1,24,0,0,0.561,0,0.375,synthetic
GST-010956,0,2,26,1,0,0.489,3,0.344,synthetic
GST-010957,0,2,4,0,0,0.305,0,0.054,synthetic
GST-010958,1,7,12,1,0,0.325,3,0.31,synthetic
GST-010959,0,1,28,0,0,0.32,3,0.256,synthetic
GST-010960,0,0,41,0,0,0.517,0,0.288,synthetic
GST-010961,1,3,25,0,0,0.237,3,0.226,synthetic
GST-010962,1,7,17,1,0,0.702,2,0.372,synthetic
GST-010963,0,1,21,0,0,0.366,0,0.33,synthetic
GST-010964,0,2,22,0,0,0.353,0,0.0,synthetic
GST-010965,0,2,2,1,0,0.199,0,0.053,synthetic
GST-010966,0,2,4,1,0,0.038,0,0.03,synthetic
GST-010967,1,5,36,1,0,0.914,1,0.354,synthetic
GST-010968,1,3,41,1,0,0.337,2,0.905,synthetic
GST-010969,0,2,32,1,0,0.732,0,0.075,synthetic
GST-010970,0,2,36,1,0,0.455,0,0.571,synthetic
GST-010971,1,4,37,0,1,0.41,2,0.5,synthetic
GST-010972,1,3,38,1,0,0.318,0,0.332,synthetic
GST-010973,0,0,20,1,0,0.301,0,0.169,synthetic
GST-010974,1,8,5,0,0,0.2,2,0.056,synthetic
GST-010975,1,5,1,1,0,0.25,2,0.097,synthetic
GST-010976,0,0,4,0,0,0.317,1,0.351,synthetic
GST-010977,1,5,2,1,0,0.542,2,0.236,synthetic
GST-010978,1,3,39,1,0,0.011,2,0.234,synthetic
GST-010979,1,3,37,1,0,0.22,2,0.0,synthetic
GST-010980,1,2,2,1,1,0.173,3,0.292,synthetic
GST-010981,1,2,11,0,0,0.555,0,0.191,synthetic
GST-010982,0,5,35,1,0,0.284,2,0.334,synthetic
GST-010983,0,0,28,0,0,0.402,0,0.557,synthetic
GST-010984,0,1,33,1,0,0.071,1,0.0,synthetic
GST-010985,1,6,9,0,0,0.203,0,0.348,synthetic
GST-010986,1,4,29,1,0,0.718,3,0.167,synthetic
GST-010987,0,3,20,1,1,0.396,1,0.564,synthetic
GST-010988,0,3,44,0,0,0.443,0,0.156,synthetic
GST-010989,0,3,31,1,0,0.224,0,0.395,synthetic
GST-010990,1,5,26,1,1,0.401,2,0.366,synthetic
GST-010991,0,1,40,1,0,0.241,0,0.241,synthetic
GST-010992,1,3,15,1,1,0.415,2,0.093,synthetic
GST-010993,1,5,2,1,0,0.209,0,0.027,synthetic
GST-010994,1,5,3,0,1,0.66,0,0.275,synthetic
GST-010995,1,4,44,0,0,0.669,6,0.18,synthetic
GST-010996,0,1,35,1,0,0.47,0,0.228,synthetic
GST-010997,1,5,19,1,0,0.315,2,0.0,synthetic
GST-010998,1,3,27,1,0,1.0,0,0.09,synthetic
GST-010999,1,8,40,1,0,0.418,0,0.022,synthetic
GST-011000,1,4,11,1,0,0.311,3,0.039,synthetic
GST-011001,0,0,10,1,0,1.0,0,0.16,synthetic
GST-011002,0,1,11,0,0,0.003,0,0.212,synthetic
GST-011003,0,2,18,0,0,0.26,0,0.03,synthetic
GST-011004,0,3,43,1,0,0.468,0,0.744,synthetic
GST-011005,1,5,18,1,1,0.989,4,0.232,synthetic
GST-011006,1,6,15,0,0,0.466,2,0.297,synthetic
GST-011007,0,1,37,1,0,0.358,0,0.266,synthetic
GST-011008,1,5,38,1,1,0.85,2,0.374,synthetic
GST-011009,1,1,39,1,0,0.428,0,0.0,synthetic
GST-011010,0,0,11,1,0,0.361,0,0.007,synthetic
GST-011011,0,2,1,1,0,0.268,0,0.413,synthetic
GST-011012,1,4,38,0,0,0.177,0,0.229,synthetic
GST-011013,0,0,12,1,0,0.763,0,0.339,synthetic
GST-011014,0,0,34,1,0,0.308,0,0.261,synthetic
GST-011015,1,1,40,0,0,0.725,4,0.119,synthetic
GST-011016,1,5,3,0,0,0.261,3,0.531,synthetic
GST-011017,0,2,27,1,1,0.558,0,0.505,synthetic
GST-011018,0,2,1,0,0,0.379,0,0.294,synthetic
GST-011019,1,2,39,1,0,0.492,1,0.259,synthetic
GST-011020,1,6,43,1,0,0.518,1,0.218,synthetic
GST-011021,0,3,34,1,0,0.352,0,0.222,synthetic
GST-011022,0,2,24,1,0,0.766,0,0.013,synthetic
GST-011023,0,1,19,0,0,1.0,0,0.0,synthetic
GST-011024,1,2,8,0,1,0.317,1,0.251,synthetic
GST-011025,1,4,11,1,0,0.202,2,0.197,synthetic
GST-011026,0,1,20,0,0,0.276,0,0.281,synthetic
GST-011027,0,1,42,0,1,0.309,0,0.307,synthetic
GST-011028,1,2,10,1,0,0.879,1,0.0,synthetic
GST-011029,0,2,14,0,0,0.396,0,0.202,synthetic
GST-011030,1,7,3,1,0,0.342,5,0.39,synthetic
GST-011031,0,3,11,0,0,0.288,0,0.155,synthetic
GST-011032,1,2,2,0,0,0.931,1,0.469,synthetic
GST-011033,1,1,39,1,0,0.239,1,0.261,synthetic
GST-011034,1,6,43,1,1,0.22,4,0.188,synthetic
GST-011035,0,3,1,0,0,0.447,1,0.072,synthetic
GST-011036,1,2,21,1,1,0.451,3,0.003,synthetic
GST-011037,1,6,17,0,0,0.267,3,0.115,synthetic
GST-011038,0,2,40,0,0,0.147,1,0.386,synthetic
GST-011039,0,1,1,1,0,0.449,0,0.263,synthetic
GST-011040,0,1,3,1,0,0.513,0,0.574,synthetic
GST-011041,0,2,30,0,0,0.351,0,0.417,synthetic
GST-011042,1,4,36,1,0,0.299,6,0.007,synthetic
GST-011043,0,1,2,1,0,0.481,0,0.473,synthetic
GST-011044,0,0,23,0,0,0.855,0,0.062,synthetic
GST-011045,1,3,7,1,0,0.113,2,0.274,synthetic
GST-011046,0,3,12,1,1,0.401,0,0.223,synthetic
GST-011047,0,1,43,1,0,0.544,0,0.0,synthetic
GST-011048,1,4,15,1,0,0.86,3,0.017,synthetic
GST-011049,1,4,39,0,0,0.277,1,0.155,synthetic
GST-011050,0,3,38,0,0,0.318,0,0.49,synthetic
GST-011051,1,2,24,1,0,0.279,1,0.599,synthetic
GST-011052,0,1,31,1,1,0.686,0,0.03,synthetic
GST-011053,1,3,7,1,0,0.183,2,0.414,synthetic
GST-011054,0,1,28,1,0,0.479,0,0.123,synthetic
GST-011055,1,3,8,0,0,0.412,2,0.105,synthetic
GST-011056,0,0,26,1,0,0.645,0,0.16,synthetic
GST-011057,0,1,32,1,0,0.662,0,0.424,synthetic
GST-011058,0,0,35,1,1,0.691,0,0.0,synthetic
GST-011059,1,0,5,0,1,0.464,1,0.442,synthetic
GST-011060,0,3,2,1,0,0.2,1,0.489,synthetic
GST-011061,1,7,42,0,0,0.413,1,0.635,synthetic
GST-011062,0,1,30,0,0,0.365,1,0.171,synthetic
GST-011063,1,3,30,0,0,0.526,2,0.051,synthetic
GST-011064,0,2,29,1,0,0.331,0,0.131,synthetic
GST-011065,0,2,34,1,0,0.553,0,0.6,synthetic
GST-011066,1,7,42,1,0,0.432,0,0.223,synthetic
GST-011067,1,7,40,1,0,0.392,2,0.288,synthetic
GST-011068,1,6,21,0,1,0.794,1,0.295,synthetic
GST-011069,1,2,6,0,1,0.485,0,0.002,synthetic
GST-011070,1,2,36,1,0,0.942,1,0.281,synthetic
GST-011071,1,1,14,1,0,0.644,0,0.196,synthetic
GST-011072,1,7,34,1,1,0.335,2,0.0,synthetic
GST-011073,1,3,12,1,0,0.99,1,0.14,synthetic
GST-011074,1,1,3,1,0,0.518,0,0.206,synthetic
GST-011075,1,7,21,1,0,0.466,0,0.19,synthetic
GST-011076,1,3,2,0,0,0.932,4,0.197,synthetic
GST-011077,0,0,36,1,0,0.589,0,0.691,synthetic
GST-011078,0,0,10,0,0,0.317,1,0.169,synthetic
GST-011079,1,3,34,0,0,0.363,0,0.557,synthetic
GST-011080,0,0,26,0,0,0.479,0,0.193,synthetic
GST-011081,0,0,10,1,0,0.313,0,0.365,synthetic
GST-011082,1,7,38,0,1,0.715,1,0.219,synthetic
GST-011083,1,7,21,1,1,0.543,3,0.014,synthetic
GST-011084,1,6,34,1,0,0.464,0,0.465,synthetic
GST-011085,1,6,1,0,0,0.951,2,0.299,synthetic
GST-011086,1,6,36,1,0,0.567,1,0.049,synthetic
GST-011087,0,2,44,1,1,0.483,0,0.099,synthetic
GST-011088,0,2,11,1,0,0.352,1,0.26,synthetic
GST-011089,1,2,15,1,0,0.623,1,0.033,synthetic
GST-011090,0,0,11,0,0,0.156,0,0.2,synthetic
GST-011091,1,5,12,1,0,0.34,0,0.027,synthetic
GST-011092,1,4,15,0,0,0.409,1,0.138,synthetic
GST-011093,0,0,13,0,0,0.37,0,0.214,synthetic
GST-011094,0,0,16,0,0,0.417,0,0.076,synthetic
GST-011095,0,2,12,0,0,0.482,0,0.499,synthetic
GST-011096,1,3,23,1,0,0.455,0,0.0,synthetic
GST-011097,0,3,10,1,0,0.148,0,0.159,synthetic
GST-011098,0,2,34,0,0,0.821,0,0.057,synthetic
GST-011099,0,0,1,1,0,0.243,0,0.0,synthetic
GST-011100,0,1,35,1,0,0.366,0,0.236,synthetic
GST-011101,1,3,11,1,1,0.233,2,0.035,synthetic
GST-011102,0,1,23,0,0,1.0,1,0.126,synthetic
GST-011103,1,4,10,0,0,0.636,2,0.027,synthetic
GST-011104,1,4,6,0,0,0.984,5,0.038,synthetic
GST-011105,0,2,12,1,1,0.46,0,0.284,synthetic
GST-011106,0,1,28,1,0,0.611,0,0.629,synthetic
GST-011107,0,0,11,0,0,0.0,0,0.175,synthetic
GST-011108,1,6,25,0,1,0.707,2,0.348,synthetic
GST-011109,0,0,24,1,0,0.343,0,0.225,synthetic
GST-011110,1,4,35,0,0,0.526,4,0.173,synthetic
GST-011111,1,2,25,1,1,0.37,2,0.0,synthetic
GST-011112,1,3,2,1,1,0.393,2,0.379,synthetic
GST-011113,1,3,32,0,0,0.167,0,0.065,synthetic
GST-011114,1,1,22,1,0,0.198,2,0.252,synthetic
GST-011115,0,2,35,1,0,0.382,0,0.0,synthetic
GST-011116,1,6,31,1,0,0.548,1,0.401,synthetic
GST-011117,1,3,36,0,0,0.858,4,0.226,synthetic
GST-011118,1,4,38,1,0,0.46,3,0.332,synthetic
GST-011119,0,1,7,0,1,0.466,0,0.512,synthetic
GST-011120,1,3,38,0,1,1.0,2,0.044,synthetic
GST-011121,0,2,19,1,0,0.175,0,0.092,synthetic
GST-011122,1,6,17,0,0,0.275,2,0.09,synthetic
GST-011123,1,4,19,0,1,0.437,2,0.305,synthetic
GST-011124,0,1,43,1,0,0.581,0,0.536,synthetic
GST-011125,1,5,40,0,0,0.254,4,0.303,synthetic
GST-011126,1,4,39,0,0,0.206,2,0.183,synthetic
GST-011127,0,0,19,0,0,0.853,0,0.052,synthetic
GST-011128,1,4,30,1,0,0.29,1,0.051,synthetic
GST-011129,1,2,17,0,1,0.415,1,0.28,synthetic
GST-011130,0,0,8,0,0,0.679,0,0.15,synthetic
GST-011131,0,2,7,0,0,0.479,0,0.127,synthetic
GST-011132,1,5,1,0,0,1.0,1,0.091,synthetic
GST-011133,0,0,43,0,0,0.289,0,0.13,synthetic
GST-011134,1,5,25,1,0,0.693,4,0.092,synthetic
GST-011135,0,0,15,0,0,0.425,0,0.143,synthetic
GST-011136,1,7,25,1,1,0.377,4,0.055,synthetic
GST-011137,0,2,43,0,0,0.359,0,0.394,synthetic
GST-011138,0,0,2,0,0,0.44,0,0.129,synthetic
GST-011139,1,2,4,1,1,0.353,1,0.085,synthetic
GST-011140,1,5,43,0,0,0.72,2,0.0,synthetic
GST-011141,1,5,13,1,1,0.975,5,0.036,synthetic
GST-011142,1,2,4,1,1,0.84,2,0.139,synthetic
GST-011143,1,2,1,1,1,0.128,1,0.289,synthetic
GST-011144,0,0,24,1,0,0.487,0,0.043,synthetic
GST-011145,1,5,19,0,0,0.945,0,0.085,synthetic
GST-011146,0,2,37,0,0,1.0,0,0.197,synthetic
GST-011147,1,3,37,1,1,0.404,3,0.615,synthetic
GST-011148,0,1,5,0,0,0.215,0,0.131,synthetic
GST-011149,0,0,12,1,0,0.44,1,0.579,synthetic
GST-011150,0,0,22,1,0,0.166,0,0.142,synthetic
GST-011151,1,3,2,1,1,0.054,1,0.029,synthetic
GST-011152,1,4,44,1,0,0.288,1,0.506,synthetic
GST-011153,1,2,43,1,1,0.336,5,0.259,synthetic
GST-011154,1,6,13,1,0,0.474,0,0.0,synthetic
GST-011155,1,6,24,0,0,0.371,3,0.069,synthetic
GST-011156,1,5,44,1,0,0.244,0,0.072,synthetic
GST-011157,1,8,40,0,1,0.429,2,0.09,synthetic
GST-011158,1,6,19,1,1,0.229,3,0.107,synthetic
GST-011159,1,5,40,0,0,0.008,5,0.357,synthetic
GST-011160,1,5,16,0,1,0.248,3,0.229,synthetic
GST-011161,1,3,21,0,1,0.466,2,0.114,synthetic
GST-011162,0,0,12,1,0,0.387,0,0.414,synthetic
GST-011163,1,5,3,1,1,0.474,2,0.64,synthetic
GST-011164,0,0,36,0,0,0.335,0,0.616,synthetic
GST-011165,0,1,21,1,0,0.148,0,0.665,synthetic
GST-011166,0,2,16,0,0,0.855,0,0.0,synthetic
GST-011167,0,1,24,1,0,0.535,0,0.0,synthetic
GST-011168,0,2,4,0,0,0.27,0,0.384,synthetic
GST-011169,1,2,7,1,0,0.044,1,0.574,synthetic
GST-011170,1,2,5,1,0,0.557,0,0.105,synthetic
GST-011171,1,5,3,1,0,0.462,0,0.507,synthetic
GST-011172,0,0,6,1,0,0.17,0,0.602,synthetic
GST-011173,1,1,8,1,0,0.4,2,0.103,synthetic
GST-011174,1,5,33,0,1,0.486,8,0.44,synthetic
GST-011175,0,1,36,1,0,0.197,0,0.249,synthetic
GST-011176,0,0,16,0,0,0.336,0,0.088,synthetic
GST-011177,0,1,7,1,0,0.56,0,0.308,synthetic
GST-011178,0,2,34,0,0,0.328,0,0.603,synthetic
GST-011179,0,1,27,1,0,0.633,0,0.557,synthetic
GST-011180,0,1,10,0,0,0.498,1,0.566,synthetic
GST-011181,0,0,2,1,0,0.584,0,0.069,synthetic
GST-011182,0,1,10,1,0,0.116,2,0.558,synthetic
GST-011183,0,1,12,1,0,0.497,1,0.082,synthetic
GST-011184,1,3,38,1,1,0.431,4,0.031,synthetic
GST-011185,1,7,20,0,0,0.842,3,0.132,synthetic
GST-011186,1,5,15,1,0,0.452,0,0.065,synthetic
GST-011187,1,2,27,1,1,0.907,4,0.173,synthetic
GST-011188,0,1,25,0,0,0.157,0,0.302,synthetic
GST-011189,0,0,16,0,0,0.503,2,0.039,synthetic
GST-011190,0,1,35,1,0,0.383,0,0.0,synthetic
GST-011191,0,1,28,1,0,0.513,0,0.107,synthetic
GST-011192,1,2,2,1,0,0.507,3,0.135,synthetic
GST-011193,1,3,28,1,0,0.469,4,0.042,synthetic
GST-011194,0,1,23,0,0,0.257,0,0.333,synthetic
GST-011195,0,3,23,1,0,0.636,0,0.11,synthetic
GST-011196,1,3,25,0,0,0.62,6,0.204,synthetic
GST-011197,0,1,31,1,0,0.84,0,0.176,synthetic
GST-011198,0,1,27,1,0,0.351,0,0.355,synthetic
GST-011199,1,4,18,1,0,0.451,0,0.128,synthetic
GST-011200,1,7,37,0,1,0.393,2,0.235,synthetic
GST-011201,1,2,11,1,0,0.434,3,0.138,synthetic
GST-011202,0,1,18,1,0,0.402,0,0.66,synthetic
GST-011203,1,2,26,0,1,0.323,3,0.0,synthetic
GST-011204,0,2,33,1,0,0.388,0,0.391,synthetic
GST-011205,0,0,2,1,0,0.418,0,0.118,synthetic
GST-011206,0,0,6,1,0,0.21,0,0.278,synthetic
GST-011207,1,5,11,0,1,0.66,1,0.082,synthetic
GST-011208,0,1,5,1,0,0.569,0,0.198,synthetic
GST-011209,1,5,38,1,1,0.133,5,0.381,synthetic
GST-011210,0,2,3,1,1,0.309,2,0.379,synthetic
GST-011211,1,3,20,1,1,0.198,2,0.293,synthetic
GST-011212,1,4,14,1,0,0.324,2,0.114,synthetic
GST-011213,0,1,2,1,1,0.093,0,0.242,synthetic
GST-011214,0,0,29,0,0,0.442,0,0.523,synthetic
GST-011215,1,1,25,1,0,0.501,2,0.292,synthetic
GST-011216,1,4,20,1,0,0.062,3,0.0,synthetic
GST-011217,0,4,18,1,0,0.698,0,0.515,synthetic
GST-011218,0,0,14,1,1,0.412,0,0.582,synthetic
GST-011219,1,5,11,1,0,0.792,1,0.396,synthetic
GST-011220,0,0,28,1,0,0.474,0,0.026,synthetic
GST-011221,0,0,10,1,0,0.0,0,0.054,synthetic
GST-011222,0,4,19,1,0,0.598,1,0.699,synthetic
GST-011223,0,1,1,1,0,0.517,0,0.52,synthetic
GST-011224,0,0,39,1,0,0.433,0,0.244,synthetic
GST-011225,1,4,34,0,1,0.91,2,0.077,synthetic
GST-011226,1,2,36,1,1,0.303,2,0.193,synthetic
GST-011227,0,2,22,0,0,0.416,0,0.586,synthetic
GST-011228,0,0,3,1,0,0.624,0,0.071,synthetic
GST-011229,0,1,17,1,0,0.226,0,0.466,synthetic
GST-011230,0,2,21,1,0,0.555,0,0.108,synthetic
GST-011231,1,4,28,1,0,0.345,2,0.0,synthetic
GST-011232,1,1,39,1,0,0.363,7,0.139,synthetic
GST-011233,1,5,1,1,0,1.0,5,0.362,synthetic
GST-011234,1,2,20,1,1,0.779,4,0.0,synthetic
GST-011235,0,1,11,0,0,0.324,0,0.555,synthetic
GST-011236,1,6,8,1,0,0.331,3,0.303,synthetic
GST-011237,0,0,13,1,0,0.394,0,0.286,synthetic
GST-011238,1,5,39,1,0,0.388,4,0.133,synthetic
GST-011239,1,2,24,0,0,0.882,3,0.227,synthetic
GST-011240,0,1,16,1,0,0.713,0,0.091,synthetic
GST-011241,0,0,6,1,0,0.272,0,0.372,synthetic
GST-011242,1,7,35,1,0,0.402,0,0.133,synthetic
GST-011243,0,0,18,0,1,0.365,0,0.606,synthetic
GST-011244,1,8,35,1,1,0.855,2,0.397,synthetic
GST-011245,1,3,4,0,0,0.129,4,0.176,synthetic
GST-011246,1,5,19,1,0,0.443,1,0.311,synthetic
GST-011247,1,4,7,0,1,0.469,3,0.0,synthetic
GST-011248,0,1,15,1,0,0.499,0,0.582,synthetic
GST-011249,0,0,16,1,0,0.335,0,0.016,synthetic
GST-011250,0,1,21,0,0,0.216,1,0.187,synthetic
GST-011251,1,5,25,0,0,0.698,1,0.0,synthetic
GST-011252,0,2,28,0,0,0.124,0,0.293,synthetic
GST-011253,0,0,15,0,0,0.323,0,0.215,synthetic
GST-011254,1,5,11,0,0,0.497,2,0.0,synthetic
GST-011255,0,1,6,1,0,0.404,1,0.561,synthetic
GST-011256,0,0,40,0,0,0.328,0,0.467,synthetic
GST-011257,0,1,8,1,1,0.015,1,0.484,synthetic
GST-011258,0,0,23,0,0,0.465,1,0.184,synthetic
GST-011259,1,7,28,1,0,0.0,2,0.0,synthetic
GST-011260,0,2,34,1,0,0.441,0,0.077,synthetic
GST-011261,1,5,24,0,0,0.44,2,0.207,synthetic
GST-011262,0,1,13,0,0,0.728,1,0.0,synthetic
GST-011263,0,1,22,1,0,0.352,0,0.56,synthetic
GST-011264,0,2,4,0,0,0.5,0,0.091,synthetic
GST-011265,1,1,15,0,1,0.359,7,0.222,synthetic
GST-011266,0,0,24,1,0,0.507,0,0.098,synthetic
GST-011267,0,0,38,0,0,0.857,0,0.148,synthetic
GST-011268,0,0,4,0,0,0.201,0,0.004,synthetic
GST-011269,1,10,13,1,1,0.438,1,0.012,synthetic
GST-011270,1,4,7,1,1,0.291,0,0.578,synthetic
GST-011271,1,4,19,1,1,0.129,1,0.007,synthetic
GST-011272,1,4,20,0,1,0.551,0,0.133,synthetic
GST-011273,0,3,25,1,0,0.292,0,0.243,synthetic
GST-011274,1,2,39,1,0,0.369,3,0.0,synthetic
GST-011275,0,1,39,1,0,0.659,0,0.148,synthetic
GST-011276,1,2,11,1,0,0.442,2,0.009,synthetic
GST-011277,0,0,16,1,0,0.159,0,0.046,synthetic
GST-011278,0,0,19,1,0,0.416,1,0.221,synthetic
GST-011279,1,4,9,0,0,0.087,6,0.149,synthetic
GST-011280,0,3,43,1,0,0.498,1,0.56,synthetic
GST-011281,1,3,24,0,0,0.475,1,0.194,synthetic
GST-011282,0,2,40,1,0,0.721,0,0.344,synthetic
GST-011283,1,3,28,0,0,0.445,3,0.0,synthetic
GST-011284,1,8,43,0,1,0.282,1,0.144,synthetic
GST-011285,1,4,8,1,0,0.531,5,0.128,synthetic
GST-011286,1,0,44,1,0,0.302,3,0.203,synthetic
GST-011287,1,7,14,1,0,0.823,3,0.053,synthetic
GST-011288,1,2,23,1,0,0.479,4,0.273,synthetic
GST-011289,1,2,5,1,1,0.0,2,0.216,synthetic
GST-011290,1,5,44,1,0,0.69,1,0.0,synthetic
GST-011291,0,0,25,1,0,0.385,0,0.382,synthetic
GST-011292,0,2,26,1,1,0.384,1,0.494,synthetic
GST-011293,1,5,8,0,0,1.0,2,0.19,synthetic
GST-011294,1,7,29,0,0,0.676,3,0.156,synthetic
GST-011295,0,1,26,1,1,0.284,0,0.085,synthetic
GST-011296,1,3,15,1,1,0.561,2,0.0,synthetic
GST-011297,1,2,38,0,1,0.744,2,0.0,synthetic
GST-011298,1,6,6,0,0,0.822,0,0.233,synthetic
GST-011299,1,4,17,1,1,0.355,0,0.023,synthetic
GST-011300,0,1,26,0,0,0.391,1,0.362,synthetic
GST-011301,1,3,29,1,0,0.757,3,0.048,synthetic
GST-011302,1,3,27,0,0,0.152,1,0.151,synthetic
GST-011303,1,4,8,1,1,0.634,0,0.342,synthetic
GST-011304,0,2,5,1,0,0.398,0,0.092,synthetic
GST-011305,0,0,8,1,0,0.64,0,0.0,synthetic
GST-011306,1,4,4,0,0,0.687,1,0.116,synthetic
GST-011307,1,4,15,1,0,0.438,2,0.165,synthetic
GST-011308,0,1,1,1,0,0.185,0,0.287,synthetic
GST-011309,0,1,34,1,0,0.336,0,0.191,synthetic
GST-011310,1,1,36,0,1,1.0,2,0.13,synthetic
GST-011311,1,1,29,0,1,0.879,1,0.125,synthetic
GST-011312,0,2,35,1,0,0.48,1,0.52,synthetic
GST-011313,1,2,20,1,1,0.547,0,0.754,synthetic
GST-011314,1,8,25,1,1,0.528,1,0.125,synthetic
GST-011315,0,1,35,1,0,0.373,0,0.654,synthetic
GST-011316,1,4,6,1,0,0.249,2,0.25,synthetic
GST-011317,1,3,18,1,1,0.371,1,0.328,synthetic
GST-011318,1,12,25,1,1,0.417,1,0.184,synthetic
GST-011319,1,8,23,1,0,0.227,1,0.225,synthetic
GST-011320,0,1,39,1,0,0.273,0,0.224,synthetic
GST-011321,1,5,17,1,0,0.262,0,0.239,synthetic
GST-011322,1,6,24,1,1,0.2,0,0.371,synthetic
GST-011323,0,1,5,1,1,0.449,0,0.26,synthetic
GST-011324,1,4,38,0,1,0.255,1,0.0,synthetic
GST-011325,0,3,8,1,0,0.462,0,0.179,synthetic
GST-011326,0,1,44,1,0,0.146,0,0.191,synthetic
GST-011327,0,2,22,1,0,0.874,0,0.174,synthetic
GST-011328,0,1,28,1,1,1.0,1,0.163,synthetic
GST-011329,1,7,40,1,1,0.58,2,0.04,synthetic
GST-011330,0,2,21,1,0,0.247,1,0.185,synthetic
GST-011331,1,1,3,0,0,0.476,1,0.163,synthetic
GST-011332,1,4,12,1,0,0.089,4,0.315,synthetic
GST-011333,0,3,21,1,0,0.186,0,0.554,synthetic
GST-011334,0,3,16,1,0,0.315,0,0.28,synthetic
GST-011335,1,3,43,1,0,0.233,2,0.0,synthetic
GST-011336,1,1,16,1,0,0.469,4,0.002,synthetic
